TxnHash,Ts,Dt,Action,Buyer,NFT,TokenID,TType,Quantity,Price,Market
0x4005160c1b961904064b91cdeaf144a0bd9c420e6215d3ea804cdc319f9c6a08,1575861869,2019-12-09 03:24:29,Bought,0x3ef342908f3a8b20127bda3a11ad7a62adbfad5c,Sandbox's LANDs,87474,ERC721,1,0.35 ETH ($51.6355),Opensea
0x4656bf8f3c1e865392d6644079d5574931604dc1dd086ef318142b8bab348fc0,1575937875,2019-12-10 00:31:15,Bought,0x99ec37c145060fe7ee9e346c3d40cb7fd28ed80f,Sandbox's LANDs,94845,ERC721,1,0.35 ETH ($51.01599999999999),Opensea
0xf260c67fbb5e3c98f71d63e0396bf1d9be4cb0f4db3bda64e07e3b5c14c12829,1575938073,2019-12-10 00:34:33,Bought,0x99ec37c145060fe7ee9e346c3d40cb7fd28ed80f,Sandbox's LANDs,94846,ERC721,1,0.4 ETH ($58.304),Opensea
0x395bc18a4e935c8d04a72618d3e35356494dce3d16ec309f24909d5af2b7582f,1575960145,2019-12-10 06:42:25,Bought,0xa096b47ebf7727d01ff4f09c34fc6591f2c375f0,Sandbox's LANDs,88708,ERC721,1,0.35 ETH ($51.01599999999999),Opensea
0x88af11c2aea37dd6da3d50928f650d96352bf8c33531d03d76f77249b7238c38,1575960145,2019-12-10 06:42:25,Bought,0xa096b47ebf7727d01ff4f09c34fc6591f2c375f0,Sandbox's LANDs,89115,ERC721,1,0.35 ETH ($51.01599999999999),Opensea
0x4074af96800072e6bfd21e93d8ccc024cdaac042fc26478e061d9f0d74dc05f2,1575964953,2019-12-10 08:02:33,Bought,0x6df17656a08553de3387067b4606df5c00e24ff4,Sandbox's LANDs,88720,ERC721,1,0.4 ETH ($58.304),Opensea
0x8e64f74d58a1f44cf49976d59691eec3af698161cc7eaf8bc352f510c9032d56,1576122280,2019-12-12 03:44:40,Bought,0x672817a6f2a7565c4dd7ff5294446d058225cc85,Sandbox's LANDs,88302,ERC721,1,0.33 ETH ($47.8005),Opensea
0xc585c4dc28c2de65850e94261d7debb51383e2200e1a84848b4ccda6720062d8,1576122385,2019-12-12 03:46:25,Bought,0x672817a6f2a7565c4dd7ff5294446d058225cc85,Sandbox's LANDs,88300,ERC721,1,0.32 ETH ($46.352),Opensea
0x8768e6c562ee3f5a171200b26c6868ee6e6d20dcf07a366af70b310f20509686,1576122441,2019-12-12 03:47:21,Bought,0x672817a6f2a7565c4dd7ff5294446d058225cc85,Sandbox's LANDs,88299,ERC721,1,0.32 ETH ($46.352),Opensea
0xb296810400eb0fdf540f592da2dfb3275f9abcae41bd128835fb61489a02520a,1576149989,2019-12-12 11:26:29,Bought,0x9243ce100ac4deefed10e3644223d7c2753d65f7,Sandbox's LANDs,93595,ERC721,1,0.25 ETH ($36.2125),Opensea
0xb296810400eb0fdf540f592da2dfb3275f9abcae41bd128835fb61489a02520a,1576149989,2019-12-12 11:26:29,Bought,0x9243ce100ac4deefed10e3644223d7c2753d65f7,Sandbox's LANDs,94003,ERC721,1,0.25 ETH ($36.2125),Opensea
0xdff8497b8d01be31cd07af71760ad90ffd5bfcf6cc3186e47ddf06dac669a3b9,1576248301,2019-12-13 14:45:01,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,90726,ERC721,1,0.2619047619047619 ETH ($37.94214285714286),Opensea
0xdff8497b8d01be31cd07af71760ad90ffd5bfcf6cc3186e47ddf06dac669a3b9,1576248301,2019-12-13 14:45:01,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,90727,ERC721,1,0.2619047619047619 ETH ($37.94214285714286),Opensea
0xdff8497b8d01be31cd07af71760ad90ffd5bfcf6cc3186e47ddf06dac669a3b9,1576248301,2019-12-13 14:45:01,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,90728,ERC721,1,0.2619047619047619 ETH ($37.94214285714286),Opensea
0xdff8497b8d01be31cd07af71760ad90ffd5bfcf6cc3186e47ddf06dac669a3b9,1576248301,2019-12-13 14:45:01,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,91134,ERC721,1,0.2619047619047619 ETH ($37.94214285714286),Opensea
0xdff8497b8d01be31cd07af71760ad90ffd5bfcf6cc3186e47ddf06dac669a3b9,1576248301,2019-12-13 14:45:01,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,91135,ERC721,1,0.2619047619047619 ETH ($37.94214285714286),Opensea
0xdff8497b8d01be31cd07af71760ad90ffd5bfcf6cc3186e47ddf06dac669a3b9,1576248301,2019-12-13 14:45:01,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,91136,ERC721,1,0.2619047619047619 ETH ($37.94214285714286),Opensea
0xdff8497b8d01be31cd07af71760ad90ffd5bfcf6cc3186e47ddf06dac669a3b9,1576248301,2019-12-13 14:45:01,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,91542,ERC721,1,0.2619047619047619 ETH ($37.94214285714286),Opensea
0xdff8497b8d01be31cd07af71760ad90ffd5bfcf6cc3186e47ddf06dac669a3b9,1576248301,2019-12-13 14:45:01,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,91543,ERC721,1,0.2619047619047619 ETH ($37.94214285714286),Opensea
0xdff8497b8d01be31cd07af71760ad90ffd5bfcf6cc3186e47ddf06dac669a3b9,1576248301,2019-12-13 14:45:01,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,91544,ERC721,1,0.2619047619047619 ETH ($37.94214285714286),Opensea
0xdff8497b8d01be31cd07af71760ad90ffd5bfcf6cc3186e47ddf06dac669a3b9,1576248301,2019-12-13 14:45:01,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,91950,ERC721,1,0.2619047619047619 ETH ($37.94214285714286),Opensea
0xdff8497b8d01be31cd07af71760ad90ffd5bfcf6cc3186e47ddf06dac669a3b9,1576248301,2019-12-13 14:45:01,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,91951,ERC721,1,0.2619047619047619 ETH ($37.94214285714286),Opensea
0xdff8497b8d01be31cd07af71760ad90ffd5bfcf6cc3186e47ddf06dac669a3b9,1576248301,2019-12-13 14:45:01,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,91952,ERC721,1,0.2619047619047619 ETH ($37.94214285714286),Opensea
0xdff8497b8d01be31cd07af71760ad90ffd5bfcf6cc3186e47ddf06dac669a3b9,1576248301,2019-12-13 14:45:01,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,91953,ERC721,1,0.2619047619047619 ETH ($37.94214285714286),Opensea
0xdff8497b8d01be31cd07af71760ad90ffd5bfcf6cc3186e47ddf06dac669a3b9,1576248301,2019-12-13 14:45:01,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,91954,ERC721,1,0.2619047619047619 ETH ($37.94214285714286),Opensea
0xdff8497b8d01be31cd07af71760ad90ffd5bfcf6cc3186e47ddf06dac669a3b9,1576248301,2019-12-13 14:45:01,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,91955,ERC721,1,0.2619047619047619 ETH ($37.94214285714286),Opensea
0xdff8497b8d01be31cd07af71760ad90ffd5bfcf6cc3186e47ddf06dac669a3b9,1576248301,2019-12-13 14:45:01,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,92358,ERC721,1,0.2619047619047619 ETH ($37.94214285714286),Opensea
0xdff8497b8d01be31cd07af71760ad90ffd5bfcf6cc3186e47ddf06dac669a3b9,1576248301,2019-12-13 14:45:01,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,92359,ERC721,1,0.2619047619047619 ETH ($37.94214285714286),Opensea
0xdff8497b8d01be31cd07af71760ad90ffd5bfcf6cc3186e47ddf06dac669a3b9,1576248301,2019-12-13 14:45:01,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,92360,ERC721,1,0.2619047619047619 ETH ($37.94214285714286),Opensea
0xdff8497b8d01be31cd07af71760ad90ffd5bfcf6cc3186e47ddf06dac669a3b9,1576248301,2019-12-13 14:45:01,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,92361,ERC721,1,0.2619047619047619 ETH ($37.94214285714286),Opensea
0xdff8497b8d01be31cd07af71760ad90ffd5bfcf6cc3186e47ddf06dac669a3b9,1576248301,2019-12-13 14:45:01,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,92362,ERC721,1,0.2619047619047619 ETH ($37.94214285714286),Opensea
0xdff8497b8d01be31cd07af71760ad90ffd5bfcf6cc3186e47ddf06dac669a3b9,1576248301,2019-12-13 14:45:01,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,92363,ERC721,1,0.2619047619047619 ETH ($37.94214285714286),Opensea
0xcda31e658e4cf51cdc933ba15077b31ee6cb822bb73089c0ef162a349c95ef0b,1576249284,2019-12-13 15:01:24,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,93210,ERC721,1,0.5555555555555556 ETH ($80.48333333333333),Opensea
0xcda31e658e4cf51cdc933ba15077b31ee6cb822bb73089c0ef162a349c95ef0b,1576249284,2019-12-13 15:01:24,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,93211,ERC721,1,0.5555555555555556 ETH ($80.48333333333333),Opensea
0xcda31e658e4cf51cdc933ba15077b31ee6cb822bb73089c0ef162a349c95ef0b,1576249284,2019-12-13 15:01:24,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,93212,ERC721,1,0.5555555555555556 ETH ($80.48333333333333),Opensea
0xcda31e658e4cf51cdc933ba15077b31ee6cb822bb73089c0ef162a349c95ef0b,1576249284,2019-12-13 15:01:24,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,93618,ERC721,1,0.5555555555555556 ETH ($80.48333333333333),Opensea
0xcda31e658e4cf51cdc933ba15077b31ee6cb822bb73089c0ef162a349c95ef0b,1576249284,2019-12-13 15:01:24,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,93619,ERC721,1,0.5555555555555556 ETH ($80.48333333333333),Opensea
0xcda31e658e4cf51cdc933ba15077b31ee6cb822bb73089c0ef162a349c95ef0b,1576249284,2019-12-13 15:01:24,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,93620,ERC721,1,0.5555555555555556 ETH ($80.48333333333333),Opensea
0xcda31e658e4cf51cdc933ba15077b31ee6cb822bb73089c0ef162a349c95ef0b,1576249284,2019-12-13 15:01:24,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,94026,ERC721,1,0.5555555555555556 ETH ($80.48333333333333),Opensea
0xcda31e658e4cf51cdc933ba15077b31ee6cb822bb73089c0ef162a349c95ef0b,1576249284,2019-12-13 15:01:24,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,94027,ERC721,1,0.5555555555555556 ETH ($80.48333333333333),Opensea
0xcda31e658e4cf51cdc933ba15077b31ee6cb822bb73089c0ef162a349c95ef0b,1576249284,2019-12-13 15:01:24,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,94028,ERC721,1,0.5555555555555556 ETH ($80.48333333333333),Opensea
0x1dc33e55beee8fca5b8a6ac1fc7dd89d1147613b57a456e09ad835c16f7c16a2,1576249334,2019-12-13 15:02:14,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,98077,ERC721,1,0.26666666666666666 ETH ($38.632),Opensea
0x1dc33e55beee8fca5b8a6ac1fc7dd89d1147613b57a456e09ad835c16f7c16a2,1576249334,2019-12-13 15:02:14,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,98078,ERC721,1,0.26666666666666666 ETH ($38.632),Opensea
0x1dc33e55beee8fca5b8a6ac1fc7dd89d1147613b57a456e09ad835c16f7c16a2,1576249334,2019-12-13 15:02:14,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,98080,ERC721,1,0.26666666666666666 ETH ($38.632),Opensea
0x1dc33e55beee8fca5b8a6ac1fc7dd89d1147613b57a456e09ad835c16f7c16a2,1576249334,2019-12-13 15:02:14,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,98484,ERC721,1,0.26666666666666666 ETH ($38.632),Opensea
0x1dc33e55beee8fca5b8a6ac1fc7dd89d1147613b57a456e09ad835c16f7c16a2,1576249334,2019-12-13 15:02:14,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,98485,ERC721,1,0.26666666666666666 ETH ($38.632),Opensea
0x1dc33e55beee8fca5b8a6ac1fc7dd89d1147613b57a456e09ad835c16f7c16a2,1576249334,2019-12-13 15:02:14,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,98486,ERC721,1,0.26666666666666666 ETH ($38.632),Opensea
0x1dc33e55beee8fca5b8a6ac1fc7dd89d1147613b57a456e09ad835c16f7c16a2,1576249334,2019-12-13 15:02:14,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,98487,ERC721,1,0.26666666666666666 ETH ($38.632),Opensea
0x1dc33e55beee8fca5b8a6ac1fc7dd89d1147613b57a456e09ad835c16f7c16a2,1576249334,2019-12-13 15:02:14,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,98488,ERC721,1,0.26666666666666666 ETH ($38.632),Opensea
0x1dc33e55beee8fca5b8a6ac1fc7dd89d1147613b57a456e09ad835c16f7c16a2,1576249334,2019-12-13 15:02:14,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,98489,ERC721,1,0.26666666666666666 ETH ($38.632),Opensea
0x1dc33e55beee8fca5b8a6ac1fc7dd89d1147613b57a456e09ad835c16f7c16a2,1576249334,2019-12-13 15:02:14,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,98892,ERC721,1,0.26666666666666666 ETH ($38.632),Opensea
0x1dc33e55beee8fca5b8a6ac1fc7dd89d1147613b57a456e09ad835c16f7c16a2,1576249334,2019-12-13 15:02:14,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,98893,ERC721,1,0.26666666666666666 ETH ($38.632),Opensea
0x1dc33e55beee8fca5b8a6ac1fc7dd89d1147613b57a456e09ad835c16f7c16a2,1576249334,2019-12-13 15:02:14,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,98895,ERC721,1,0.26666666666666666 ETH ($38.632),Opensea
0x1a93fa94e72b38391eb0894293f51b25dd7d5b1481ca23be24739c553bd36627,1576249437,2019-12-13 15:03:57,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,94434,ERC721,1,0.3333333333333333 ETH ($48.29),Opensea
0x1a93fa94e72b38391eb0894293f51b25dd7d5b1481ca23be24739c553bd36627,1576249437,2019-12-13 15:03:57,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,94435,ERC721,1,0.3333333333333333 ETH ($48.29),Opensea
0x1a93fa94e72b38391eb0894293f51b25dd7d5b1481ca23be24739c553bd36627,1576249437,2019-12-13 15:03:57,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,94436,ERC721,1,0.3333333333333333 ETH ($48.29),Opensea
0x4f20e72b5d60c317f703e312c4ebc5124aacc067937a625a9c23387474ea3972,1576249995,2019-12-13 15:13:15,Bought,0x2e044e95be6207474b381fb3721b782809cf6af8,Sandbox's LANDs,89499,ERC721,1,0.26666666666666666 ETH ($38.632),Opensea
0x4f20e72b5d60c317f703e312c4ebc5124aacc067937a625a9c23387474ea3972,1576249995,2019-12-13 15:13:15,Bought,0x2e044e95be6207474b381fb3721b782809cf6af8,Sandbox's LANDs,89500,ERC721,1,0.26666666666666666 ETH ($38.632),Opensea
0x4f20e72b5d60c317f703e312c4ebc5124aacc067937a625a9c23387474ea3972,1576249995,2019-12-13 15:13:15,Bought,0x2e044e95be6207474b381fb3721b782809cf6af8,Sandbox's LANDs,89501,ERC721,1,0.26666666666666666 ETH ($38.632),Opensea
0x4f20e72b5d60c317f703e312c4ebc5124aacc067937a625a9c23387474ea3972,1576249995,2019-12-13 15:13:15,Bought,0x2e044e95be6207474b381fb3721b782809cf6af8,Sandbox's LANDs,89907,ERC721,1,0.26666666666666666 ETH ($38.632),Opensea
0x4f20e72b5d60c317f703e312c4ebc5124aacc067937a625a9c23387474ea3972,1576249995,2019-12-13 15:13:15,Bought,0x2e044e95be6207474b381fb3721b782809cf6af8,Sandbox's LANDs,89908,ERC721,1,0.26666666666666666 ETH ($38.632),Opensea
0x4f20e72b5d60c317f703e312c4ebc5124aacc067937a625a9c23387474ea3972,1576249995,2019-12-13 15:13:15,Bought,0x2e044e95be6207474b381fb3721b782809cf6af8,Sandbox's LANDs,89909,ERC721,1,0.26666666666666666 ETH ($38.632),Opensea
0x4f20e72b5d60c317f703e312c4ebc5124aacc067937a625a9c23387474ea3972,1576249995,2019-12-13 15:13:15,Bought,0x2e044e95be6207474b381fb3721b782809cf6af8,Sandbox's LANDs,90315,ERC721,1,0.26666666666666666 ETH ($38.632),Opensea
0x4f20e72b5d60c317f703e312c4ebc5124aacc067937a625a9c23387474ea3972,1576249995,2019-12-13 15:13:15,Bought,0x2e044e95be6207474b381fb3721b782809cf6af8,Sandbox's LANDs,90316,ERC721,1,0.26666666666666666 ETH ($38.632),Opensea
0x4f20e72b5d60c317f703e312c4ebc5124aacc067937a625a9c23387474ea3972,1576249995,2019-12-13 15:13:15,Bought,0x2e044e95be6207474b381fb3721b782809cf6af8,Sandbox's LANDs,90317,ERC721,1,0.26666666666666666 ETH ($38.632),Opensea
0x2a94977210322278e3ef9a6ae070ec30dd3c6e36efcb790d10d7a4b84d17c0c0,1576272815,2019-12-13 21:33:35,Bought,0xccbe50e2990879067ff58f7647438873e5d55009,Sandbox's LANDs,93594,ERC721,1,0.26 ETH ($37.6662),Opensea
0x2a94977210322278e3ef9a6ae070ec30dd3c6e36efcb790d10d7a4b84d17c0c0,1576272815,2019-12-13 21:33:35,Bought,0xccbe50e2990879067ff58f7647438873e5d55009,Sandbox's LANDs,94002,ERC721,1,0.26 ETH ($37.6662),Opensea
0x2a94977210322278e3ef9a6ae070ec30dd3c6e36efcb790d10d7a4b84d17c0c0,1576272815,2019-12-13 21:33:35,Bought,0xccbe50e2990879067ff58f7647438873e5d55009,Sandbox's LANDs,94410,ERC721,1,0.26 ETH ($37.6662),Opensea
0x2a94977210322278e3ef9a6ae070ec30dd3c6e36efcb790d10d7a4b84d17c0c0,1576272815,2019-12-13 21:33:35,Bought,0xccbe50e2990879067ff58f7647438873e5d55009,Sandbox's LANDs,94818,ERC721,1,0.26 ETH ($37.6662),Opensea
0x2a94977210322278e3ef9a6ae070ec30dd3c6e36efcb790d10d7a4b84d17c0c0,1576272815,2019-12-13 21:33:35,Bought,0xccbe50e2990879067ff58f7647438873e5d55009,Sandbox's LANDs,95226,ERC721,1,0.26 ETH ($37.6662),Opensea
0xc0c76fc0425456df3c6d588d6250e987c5203d6b5ad4a4a7300ab2bd6f69e2d0,1576284456,2019-12-14 00:47:36,Bought,0xe59d87e5298ac2fb24c2fc55d256cb8fcb696238,Sandbox's LANDs,106648,ERC721,1,0.25 ETH ($35.5075),Opensea
0xc0c76fc0425456df3c6d588d6250e987c5203d6b5ad4a4a7300ab2bd6f69e2d0,1576284456,2019-12-14 00:47:36,Bought,0xe59d87e5298ac2fb24c2fc55d256cb8fcb696238,Sandbox's LANDs,106649,ERC721,1,0.25 ETH ($35.5075),Opensea
0xc0c76fc0425456df3c6d588d6250e987c5203d6b5ad4a4a7300ab2bd6f69e2d0,1576284456,2019-12-14 00:47:36,Bought,0xe59d87e5298ac2fb24c2fc55d256cb8fcb696238,Sandbox's LANDs,107057,ERC721,1,0.25 ETH ($35.5075),Opensea
0xc0c76fc0425456df3c6d588d6250e987c5203d6b5ad4a4a7300ab2bd6f69e2d0,1576284456,2019-12-14 00:47:36,Bought,0xe59d87e5298ac2fb24c2fc55d256cb8fcb696238,Sandbox's LANDs,107465,ERC721,1,0.25 ETH ($35.5075),Opensea
0x4bb30f2d147378c11259bdb611e6edd21b8c501468fa9e66fd2de0a5e814e33b,1576326346,2019-12-14 12:25:46,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,93192,ERC721,1,0.36666666666666664 ETH ($52.077666666666666),Opensea
0x4bb30f2d147378c11259bdb611e6edd21b8c501468fa9e66fd2de0a5e814e33b,1576326346,2019-12-14 12:25:46,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,93193,ERC721,1,0.36666666666666664 ETH ($52.077666666666666),Opensea
0x4bb30f2d147378c11259bdb611e6edd21b8c501468fa9e66fd2de0a5e814e33b,1576326346,2019-12-14 12:25:46,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,93194,ERC721,1,0.36666666666666664 ETH ($52.077666666666666),Opensea
0x4bb30f2d147378c11259bdb611e6edd21b8c501468fa9e66fd2de0a5e814e33b,1576326346,2019-12-14 12:25:46,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,93600,ERC721,1,0.36666666666666664 ETH ($52.077666666666666),Opensea
0x4bb30f2d147378c11259bdb611e6edd21b8c501468fa9e66fd2de0a5e814e33b,1576326346,2019-12-14 12:25:46,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,93601,ERC721,1,0.36666666666666664 ETH ($52.077666666666666),Opensea
0x4bb30f2d147378c11259bdb611e6edd21b8c501468fa9e66fd2de0a5e814e33b,1576326346,2019-12-14 12:25:46,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,93602,ERC721,1,0.36666666666666664 ETH ($52.077666666666666),Opensea
0x4bb30f2d147378c11259bdb611e6edd21b8c501468fa9e66fd2de0a5e814e33b,1576326346,2019-12-14 12:25:46,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,94008,ERC721,1,0.36666666666666664 ETH ($52.077666666666666),Opensea
0x4bb30f2d147378c11259bdb611e6edd21b8c501468fa9e66fd2de0a5e814e33b,1576326346,2019-12-14 12:25:46,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,94009,ERC721,1,0.36666666666666664 ETH ($52.077666666666666),Opensea
0x4bb30f2d147378c11259bdb611e6edd21b8c501468fa9e66fd2de0a5e814e33b,1576326346,2019-12-14 12:25:46,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,94010,ERC721,1,0.36666666666666664 ETH ($52.077666666666666),Opensea
0x5ae17b6ec336ee7e260b4b7e3767fd555dd1ada2d4ec40c5eeae32e0b6754a43,1576326670,2019-12-14 12:31:10,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,89128,ERC721,1,0.4 ETH ($56.812000000000005),Opensea
0x08028ee59fe8cfa41f7df1de62efff816228c9f63c890bb3e475665a19462451,1576384326,2019-12-15 04:32:06,Bought,0x05329a2a6a91bb66dac615d1426a40ae468a1255,Sandbox's LANDs,96863,ERC721,1,0.27 ETH ($38.534400000000005),Opensea
0x89399480f368884b2355f2a4063320d631882e46586170414c850f63f5bed7fb,1576391425,2019-12-15 06:30:25,Bought,0x05329a2a6a91bb66dac615d1426a40ae468a1255,Sandbox's LANDs,96047,ERC721,1,0.25 ETH ($35.68),Opensea
0x2ad6172974515264fd00d971591a0aa60754476a82f4dbf498ce7431fdbe7d64,1576392956,2019-12-15 06:55:56,Bought,0x9243ce100ac4deefed10e3644223d7c2753d65f7,Sandbox's LANDs,89505,ERC721,1,0.275 ETH ($39.248000000000005),Opensea
0x2ad6172974515264fd00d971591a0aa60754476a82f4dbf498ce7431fdbe7d64,1576392956,2019-12-15 06:55:56,Bought,0x9243ce100ac4deefed10e3644223d7c2753d65f7,Sandbox's LANDs,89506,ERC721,1,0.275 ETH ($39.248000000000005),Opensea
0x2ad6172974515264fd00d971591a0aa60754476a82f4dbf498ce7431fdbe7d64,1576392956,2019-12-15 06:55:56,Bought,0x9243ce100ac4deefed10e3644223d7c2753d65f7,Sandbox's LANDs,89914,ERC721,1,0.275 ETH ($39.248000000000005),Opensea
0x2ad6172974515264fd00d971591a0aa60754476a82f4dbf498ce7431fdbe7d64,1576392956,2019-12-15 06:55:56,Bought,0x9243ce100ac4deefed10e3644223d7c2753d65f7,Sandbox's LANDs,90322,ERC721,1,0.275 ETH ($39.248000000000005),Opensea
0x120b380ba76deb323e1c1547edb72e014c34d9fd90f48b53434768b8fe9dd232,1576509089,2019-12-16 15:11:29,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,89948,ERC721,1,0.38 ETH ($50.5058),Opensea
0x31e6493f49c7271b2b9f8a8eba0b5d87bcc265fab5ea5b1a49170e6ec9c49c06,1576509731,2019-12-16 15:22:11,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,87094,ERC721,1,1 ETH ($132.91),Opensea
0x0250e5a6cf8b7b47120a94bbc2a066a55add43857d1be2ded2e80e7654dd2b3a,1576509763,2019-12-16 15:22:43,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,87093,ERC721,1,1 ETH ($132.91),Opensea
0x79f06d25a3eaf00b191ef0bbefa6d09775464cf70d58fcae2365cba66f8c1b5d,1576509793,2019-12-16 15:23:13,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,86686,ERC721,1,1 ETH ($132.91),Opensea
0x02d81e9eda311c72d34c25c9106531bd51fcb0e6f3cbd9f1e17459c2b8ffecaf,1576509793,2019-12-16 15:23:13,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,86685,ERC721,1,1 ETH ($132.91),Opensea
0x2aba07885d50afff0c35c5013b5752dea638f49fc5d11ea2acc83ca79a35c21f,1576509842,2019-12-16 15:24:02,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,86277,ERC721,1,1 ETH ($132.91),Opensea
0x2aba07885d50afff0c35c5013b5752dea638f49fc5d11ea2acc83ca79a35c21f,1576509842,2019-12-16 15:24:02,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,86277,ERC721,1,1 ETH ($132.91),Opensea
0xfcf766604e52e026ca16130a14784bae779bbdd89909b8b1d2369ace0e857124,1576509848,2019-12-16 15:24:08,Bought,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,86278,ERC721,1,1 WETH ($132.91),Opensea
0x907e97c00c1a580a3465be1dbceb923780da9c4ab5ee7bbfe860c2a02c2834c3,1576510343,2019-12-16 15:32:23,Bid Won,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,86276,ERC721,1,1 WETH ($132.91),Opensea
0xf8609a092a25b0f48287250e7f2e5e164e71720a23954c9bfd4cdde79e1f201c,1576528167,2019-12-16 20:29:27,Bid Won,0xd2af803ad747ea12acf5ae468056703ae48785b5,Sandbox's LANDs,86684,ERC721,1,1 WETH ($132.91),Opensea
